,decoy,AveDeg_AB_interface_ILV,AveDeg_A_ILV,AveDeg_B_ILV,AveDeg_ILV,AveDeg_aro_apolar,NetCharge_chainA,NetCharge_chainB,RotamerBoltzmannWeight_hbnet_neighborhood,RotamerBoltzmannWeight_hbnet_only,ala_count,atomcount_A1A_interface_ILV_chain,atomcount_A1B1_interface_ILV_chain,atomcount_A1B2_interface_ILV_chain,atomcount_A2B1_interface_ILV_chain,atomcount_A2B2_interface_ILV_chain,atomcount_AB_interface_ILV,atomcount_AB_interface_ILV_chain,atomcount_A_ILV,atomcount_B1B_interface_ILV_chain,atomcount_B_ILV,atomcount_ILV,atomcount_norm_aro_apolar,cav_vol,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,ddg,delta_unsatHbonds,dslf_fa13,exposedhydrop,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,hbscore,hxl_tors,interface_buried_sasa,interface_holes,interface_hydrophobic_sasa,interface_polar_sasa,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,mismatch_probability,network_holes,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,prepro,pro_close,psipred_conf,rama_prepro,ref,sbuns5.5_heavy_ball_1.1D,sc_value,score_per_res,side1_normalized,side1_score,side2_normalized,side2_score,sideA_ILVF_count,sideB_ILVF_count,ss_sc,total_score,vbuns5.5_heavy_ball_1.1D,worst9mer,min_delta,max_delta,avg_delta,cst_before,min_before,max_before,avg_before,cst_after,min_after,max_after,avg_after,path
499,churro_9x25GB28GB_2_works_dimer_nm_00914_hb_0004_designed_filt,20.77777862548828,24.72222137451172,27.05555534362793,22.48484802246094,25.39338302612305,-4.0,-8.0,-0.6474091410636902,-0.6405357718467712,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,21.0,0.02355785667896271,636.5586547851562,-4.879437446594238,-229.9303894042969,-4.751462459564209,-204.3704681396484,-4.22327184677124,2747.17822265625,4839.14990234375,2091.9716796875,-204.60888671875,9.0,0.0,403.4793701171875,-3464.634265574263,31.83289922766026,259.8753432754903,477.5510987348445,-1487.036884504028,-190.4729332847734,-118.2146614701084,57.45238146890883,146.2814123980926,302.2430192426264,2641.60242790058,0.2159121632575989,-21.28295407082442,-28.56384473525813,-254.4169507597104,-548.4815684492039,35.0,515.0,5.993752456622242,4839.14990234375,-0.2502728998661041,3064.38427734375,1774.765625,1542.105066435592,-2.821183271462758,-24.4077791539886,-1541.753414630332,0.0580444447696209,-2.475839138031006,513.0,176.0,7.815977520977179,-130.6141286042395,0.6350341439247131,-4.988780975341797,0.0,0.2801325322292952,0.2201581746339798,-59.64705189387192,-103.8372100000002,2.0,0.7417656183242798,-4.879437446594238,-4.921925067901611,-433.12939453125,-5.055636882781982,-444.8960571289062,18.0,18.0,0.7581514716148376,-2503.151319208442,0.0,0.5358139276504517,0.0,0.6741467714309692,0.11371769104152918,0.01416386477649212,0.0,0.01416386477649212,0.0023606441294153533,0.6964700110256672,0.0,0.6741467714309692,0.11607833517094453,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/0/churro_9x25GB28GB_2_works_dimer_nm_00914_hb_0004_designed_filt.pdb
10842,churro_9x25GB28GB_2_works_dimer_nm_00328_hb_0005_designed_filt,20.77777862548828,24.72222137451172,26.94444465637207,21.91176414489746,25.29411697387695,-9.0,-6.0,-0.6644789576530457,-0.6380857229232788,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,18.0,0.02252343483269215,657.2211303710938,-4.882951259613037,-229.0683288574219,-4.565845489501953,-208.7823181152344,-4.161499977111816,2925.366943359375,5016.9970703125,2091.630126953125,-211.1174163818359,12.0,0.0,375.1991577148438,-3473.647675509123,32.18957949776247,260.5673768726514,471.7174891415964,-1504.953553720324,-186.7059248286688,-116.6277587256813,56.58981203111657,144.3341544120512,299.1683596146901,2664.140782153686,0.206039160490036,-21.6054454715288,-29.16774087651981,-248.9273011506884,-546.8977652378387,33.0,648.0,6.281525450088665,5016.9970703125,-0.2568503618240356,3260.439453125,1756.557495117188,1552.970756197971,-2.566585506363165,-21.99990988783211,-1545.579152662699,0.05771532282233238,-4.874408721923828,513.0,174.0,8.120616413562363,-132.1838383722563,0.6096698045730591,-5.037467956542969,0.0,0.9095229118089332,0.2173279523849487,-58.8901697232067,-112.1911500000003,1.0,0.7457518577575684,-4.882951259613037,-4.943459510803223,-430.0809936523438,-5.131476402282715,-446.4384460449219,18.0,18.0,0.7540063858032227,-2504.953996975744,0.0,0.5342122316360474,0.0,0.42840533331036573,0.06120076190148082,0.01802916452288628,0.0,0.01802916452288628,0.002575594931840897,0.446434497833252,0.0,0.446434497833252,0.06377635683332171,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/5/churro_9x25GB28GB_2_works_dimer_nm_00328_hb_0005_designed_filt.pdb
8527,churro_9x25GB28GB_2_works_dimer_nm_00422_hb_0006_designed_filt,20.77777862548828,24.66666603088379,26.94444465637207,23.45000076293945,25.38661766052246,-8.0,-6.0,-0.6443306803703308,-0.6481298804283142,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,12.0,0.019726337864995,682.0476684570312,-4.845077991485596,-226.3677520751953,-4.55653715133667,-207.7694091796875,-4.182172775268555,2878.130126953125,4967.9775390625,2089.847412109375,-206.6896514892578,9.0,0.0,377.8450012207031,-3458.854851789647,32.99414108041571,262.2033277985907,475.0290729610855,-1505.759676732102,-188.3568464607097,-121.2999598584603,56.28237376713442,146.5540786360497,299.6689606239734,2671.986551967684,0.2330160290002823,-22.88855240867169,-28.17296137469284,-259.417875675979,-548.030346943439,38.0,746.0,10.54356618733105,4967.9775390625,-0.1628508865833282,3142.39208984375,1825.58544921875,1556.402745095015,-2.906852675989487,-23.48344296514608,-1544.519717039302,0.06420772522687912,-2.306076288223267,513.0,173.0,8.396310705866446,-131.2464942314477,0.5794821381568909,-4.954303741455078,0.0,0.8822255973160075,0.2186844795942307,-59.20365362363567,-112.3271200000002,2.0,0.7315459251403809,-4.845077991485596,-5.023777008056641,-437.0685729980469,-4.884022235870361,-420.0259399414062,18.0,18.0,0.7567206025123596,-2485.52499735876,0.0,0.5348130464553833,-0.0009919239673763514,0.11228478047996762,0.012192208440235568,0.012678569539275486,0.0,0.005498477257788181,0.0009752745799442681,0.17117727926233786,0.0,0.1176424399018288,0.013167483020179836,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/1/churro_9x25GB28GB_2_works_dimer_nm_00422_hb_0006_designed_filt.pdb
5215,churro_9x25GB28GB_2_works_dimer_nm_00823_hb_0008_designed_filt,21.11111068725586,24.66666603088379,27.11111068725586,23.79999923706055,25.37546539306641,0.0,-13.0,-0.6770011186599731,-0.6317968368530273,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,7.0,0.01880787126719952,560.3972778320312,-4.839645862579346,-224.4375762939453,-4.538917541503906,-195.7483062744141,-3.958719253540039,2856.369384765625,4944.73828125,2088.368896484375,-195.4944152832031,7.0,0.0,378.0476684570312,-3490.691427084851,34.52637761906118,262.1950298561007,478.3314906450612,-1513.239369441096,-190.186780055626,-118.2217576115662,56.77466122080048,148.7657623179213,303.2511322278935,2700.231601860528,0.2693198919296265,-22.26260284952013,-29.99833644839482,-262.7170481506812,-548.4968629629129,41.0,573.5,12.45065262128913,4944.73828125,-0.344547301530838,3104.540283203125,1840.197998046875,1563.891795284532,-2.717246342256483,-22.53914625601369,-1557.620861907454,0.05989740788936615,-4.180890560150146,513.0,175.0,7.414770290718187,-130.2010540197019,0.624862551689148,-4.876630306243896,0.0,0.221590707705809,0.222707211971283,-54.61340294111627,-107.2873400000003,3.0,0.7427456378936768,-4.839645862579346,-4.810972213745117,-413.7436218261719,-4.940074920654297,-439.6666564941406,18.0,18.0,0.7626366019248962,-2482.738371419579,0.0,0.3630174100399017,-0.002861495828256011,0.12747734785079953,0.013806022386739234,0.022206853202078495,0.0,0.01898370683193207,0.002467428133564277,0.1464610546827316,0.0,0.1464610546827316,0.01627345052030351,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/4/churro_9x25GB28GB_2_works_dimer_nm_00823_hb_0008_designed_filt.pdb
453,churro_9x25GB28GB_2_works_dimer_nm_00474_hb_0024_designed_filt,21.11111068725586,24.72222137451172,27.22222137451172,22.05405426025391,25.17646980285645,-8.0,-7.0,-0.6009251475334167,-0.5847191214561462,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,25.0,0.02664415538311005,556.7027587890625,-4.853606700897217,-232.8314208984375,-4.664358615875244,-206.6018524169922,-4.138896465301514,2904.696533203125,4991.7138671875,2087.017333984375,-207.2215118408203,12.0,0.0,415.1952819824219,-3466.828863980827,32.1256576086038,261.9847112575382,474.6212116319814,-1496.514429450973,-188.6270551949884,-122.218028755406,57.90931379659062,144.8248234827476,302.8658866474036,2654.134207760967,0.2191164493560791,-23.8747286520333,-33.89677793897489,-241.9493990592841,-549.8127580934273,36.0,694.5,7.852234700120608,4991.7138671875,-0.3556827306747437,3166.384765625,1825.328979492188,1555.577189253595,-2.568833429136745,-22.32476656230433,-1546.009808140064,0.06001357361674309,-6.123831272125244,513.0,175.0,7.912171725448085,-131.2128975037226,0.6145890355110168,-4.930283069610596,0.0,0.7303634452995676,0.2202190756797791,-58.28398881915428,-106.3157900000003,4.0,0.7653356790542603,-4.853606700897217,-4.833871841430664,-415.7129821777344,-5.023444652557373,-447.0865478515625,18.0,18.0,0.7609109878540039,-2489.900354270001,0.0,0.3416585028171539,-5.006672381568933e-06,0.4255127822980285,0.0357864315981639,0.013953047744962529,0.0,0.01327461842447519,0.0011627539787468775,0.44339022692292934,0.0,0.4387874007225037,0.03694918557691078,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/0/churro_9x25GB28GB_2_works_dimer_nm_00474_hb_0024_designed_filt.pdb
7674,churro_9x25GB28GB_2_works_dimer_nm_00179_hb_0020_designed_filt,20.77777862548828,24.66666603088379,26.94444465637207,23.59523773193359,25.53007507324219,-7.0,-9.0,-0.6040440201759338,-0.5452879667282104,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,16.0,0.0170064102858305,541.836669921875,-4.824026584625244,-222.327880859375,-4.667900085449219,-192.8402099609375,-4.048789978027344,2676.95361328125,4762.91015625,2085.956298828125,-194.1001129150391,9.0,0.0,400.8190612792969,-3466.134505786719,33.55146561464016,261.2052677977479,490.1036167866013,-1510.744012475964,-191.8723479329491,-123.7437680588548,58.17096439273422,152.3741559047184,297.8096762562857,2695.609301553339,0.2910490930080414,-24.61971327046944,-29.34024185781162,-264.9500432740379,-549.3753475883811,42.0,606.0,5.964236550817756,4762.91015625,-0.4691265821456909,2924.927978515625,1837.982177734375,1561.281706299956,-2.72574204093611,-22.78953898979678,-1553.402318369742,0.06058612465858459,-4.08296012878418,513.0,172.0,7.060151731563858,-130.5260506730882,0.6183168292045593,-4.891015529632568,0.0,0.4617089817392462,0.2193341106176376,-55.93407074192872,-112.1603000000003,3.0,0.7371100187301636,-4.824026584625244,-4.89690113067627,-421.1334838867188,-4.885130405426025,-420.1212158203125,18.0,18.0,0.7554877996444702,-2474.725749190536,0.0,0.5439152717590332,-0.01342460233718157,0.4992331750690937,0.041439666357131075,0.05059733825328294,0.0,0.0234655849635601,0.0029763140148989964,0.7550716663245112,0.0,0.5226987600326538,0.04441598037203007,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/1/churro_9x25GB28GB_2_works_dimer_nm_00179_hb_0020_designed_filt.pdb
6841,churro_9x25GB28GB_2_works_dimer_nm_00094_hb_0015_designed_filt,21.22222137451172,24.94444465637207,27.05555534362793,22.71052551269531,25.39483451843262,-4.0,-6.0,-0.5386577248573303,-0.5519800186157227,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,20.0,0.02072069421410561,529.527099609375,-4.859455108642578,-235.8294982910156,-4.744224548339844,-210.0267944335938,-4.225146770477295,2889.44873046875,4970.87548828125,2081.427001953125,-210.4101257324219,8.0,0.0,384.8261413574219,-3480.029830618018,32.46662967700975,259.6140598469748,479.640649008863,-1504.681108029724,-190.7424407788493,-119.7491969299227,57.93638126119886,148.6562077820034,303.6373246410287,2674.100267088579,0.2656712234020233,-23.22559982547445,-27.48520163654975,-258.1027127505427,-550.1708375694261,43.0,696.5,3.369771749580858,4970.87548828125,-0.5135158896446228,3127.146240234375,1843.729370117188,1561.578017118872,-2.781132620292963,-22.71242025354987,-1552.89619622866,0.06007906422019005,-4.474745750427246,513.0,175.0,8.002124184436624,-132.2820879009964,0.6103447079658508,-4.945797443389893,0.0,0.02333422642828178,0.2207800894975662,-57.38693413884998,-99.67965000000015,2.0,0.7423931360244751,-4.859455108642578,-4.849631309509277,-417.0682983398438,-5.038722038269043,-448.4462585449219,18.0,18.0,0.7506791949272156,-2492.900582695882,0.0,0.504669189453125,0.0,0.4798480316530913,0.09588347505112844,0.01350634382106364,0.0,0.01017176639288664,0.0019294776887233771,0.6846906691789627,0.0,0.4831826090812683,0.09781295273985181,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/6/churro_9x25GB28GB_2_works_dimer_nm_00094_hb_0015_designed_filt.pdb
12462,churro_9x25GB28GB_2_works_dimer_nm_00025_hb_0005_designed_filt,20.66666603088379,24.5,26.88888931274414,22.07500076293945,25.19259262084961,-5.0,-8.0,-0.5959349274635315,-0.5579097867012024,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,17.0,0.01933358795940876,544.174072265625,-4.806440353393555,-232.908447265625,-4.739953517913818,-205.3894958496094,-4.179911136627197,2833.0625,4913.728515625,2080.666015625,-205.3668518066406,9.0,0.0,382.9795227050781,-3456.417258299763,33.32419890813296,253.9176728477659,478.8383886657177,-1499.35636405902,-187.9586641073866,-119.8076999296796,57.0247362927182,146.1215565794334,302.8677205573696,2658.695552254056,0.2644000351428986,-22.8244486945889,-31.72736387388085,-246.6068619900405,-548.3187030836473,41.0,944.0,12.40790103078609,4913.728515625,-0.503507137298584,3032.364013671875,1881.364501953125,1553.26756031367,-2.825253954116051,-23.34832162477851,-1545.233952881262,0.06881760060787201,-4.550854206085205,513.0,173.0,8.099710172360544,-131.2375014735166,0.5888678431510925,-4.840621471405029,0.0,1.241763931554174,0.2245635688304901,-56.68741421669198,-99.16095000000024,1.0,0.743969202041626,-4.806440353393555,-4.811473846435547,-408.9752807617188,-4.868775367736816,-428.4522094726562,18.0,18.0,0.7542663216590881,-2465.703996634808,0.0,0.5430487990379333,-0.001192855299450457,0.0,-0.00011928552994504571,0.001192855299450457,0.0,0.001192855299450457,0.00011928552994504571,0.0,0.0,0.0,0.0,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/2/churro_9x25GB28GB_2_works_dimer_nm_00025_hb_0005_designed_filt.pdb
4110,churro_9x25GB28GB_2_works_dimer_nm_00172_hb_0028_designed_filt,20.77777862548828,24.94444465637207,27.0,23.24324417114258,25.39776992797852,-10.0,-6.0,-0.6022483706474304,-0.5648468732833862,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,15.0,0.02291391603648663,588.357421875,-4.849094867706299,-228.0720520019531,-4.624800205230713,-212.3851776123047,-4.306704521179199,2853.179443359375,4931.5009765625,2078.321533203125,-211.8784332275391,11.0,0.0,364.25341796875,-3480.206009765488,35.13608030371924,255.080005674668,492.5425185478837,-1496.545067321794,-188.8348309785925,-122.2192112134763,56.93193386442806,146.7262957766946,302.0588609069304,2676.156805146255,0.2314621210098267,-21.28032779090704,-29.63248797130299,-257.9510451915161,-549.11460512795,37.0,652.5,6.661122342516359,4931.5009765625,-0.3112924098968506,3130.357177734375,1801.143676757812,1552.909512973507,-3.214963746623948,-25.68045964225103,-1549.43768047719,0.05753672868013382,-4.302464962005615,513.0,170.0,8.49045568514138,-131.7657228241974,0.6186943054199219,-5.006046772003174,0.0,0.005248248294330792,0.2199188321828842,-57.59344380260197,-106.8086800000003,4.0,0.7588828802108765,-4.849094867706299,-5.021623134613037,-416.7947082519531,-4.991186618804932,-434.2332153320312,18.0,18.0,0.755549430847168,-2487.585696383853,0.0,0.5175126791000366,-0.0007971958839334548,0.07729090750217438,0.006951942672954333,0.006129313571364037,0.0,0.005309775471687317,0.0005572103246694579,0.0826006829738617,0.0,0.0826006829738617,0.007509152997623791,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/4/churro_9x25GB28GB_2_works_dimer_nm_00172_hb_0028_designed_filt.pdb
1693,churro_9x25GB28GB_2_works_dimer_nm_00382_hb_0003_designed_filt,21.0,24.66666603088379,27.11111068725586,22.14705848693848,25.25,-9.0,-2.0,-0.6247848272323608,-0.5756300687789917,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,15.0,0.0199660137295723,547.504150390625,-4.88020133972168,-227.0991363525391,-4.67449951171875,-206.1242218017578,-4.242762088775635,2780.7841796875,4858.255859375,2077.471435546875,-205.6128082275391,7.0,0.0,420.3114624023438,-3492.917559978323,32.60071638248854,258.463634877306,472.1122767596634,-1495.736328821048,-191.2740567361104,-117.9317538065958,59.22236852754087,145.9153619241577,305.3514285229827,2672.139761854652,0.2337930798530579,-23.05093633008827,-29.43690854867315,-254.4417624088332,-549.8759740662425,37.0,566.0,6.491023113301269,4858.255859375,-0.2243867069482803,3118.9306640625,1739.324951171875,1556.073626745636,-3.07004791785842,-23.82966455162347,-1552.258592916133,0.06803751736879349,-3.431219577789307,513.0,174.0,7.839401739470365,-131.7675408506847,0.6615954637527466,-4.988827705383301,0.0,0.1540682246326812,0.2222685366868973,-55.56172905891064,-98.75407000000024,3.0,0.7770694494247437,-4.88020133972168,-4.930171489715576,-428.9249267578125,-5.047483921051025,-439.131103515625,18.0,18.0,0.7584666013717651,-2503.543257319295,0.0,0.534940242767334,-0.002840150613337755,0.14246951416134832,0.015514373727556728,0.057371452916413546,0.0,0.05453130230307579,0.006374605879601505,0.1970008164644241,0.0,0.1970008164644241,0.021888979607158233,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/0/churro_9x25GB28GB_2_works_dimer_nm_00382_hb_0003_designed_filt.pdb
11622,churro_9x25GB28GB_2_works_dimer_nm_00152_hb_0002_designed_filt,20.77777862548828,24.61111068725586,27.05555534362793,22.08823585510254,25.45724868774414,-3.0,-11.0,-0.8838872909545898,-0.8455458879470825,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,13.0,0.01777028292417526,673.0918579101562,-4.843729019165039,-229.2650451660156,-4.682878971099854,-199.8796234130859,-4.082664012908936,2818.636962890625,4895.81396484375,2077.1767578125,-200.0326538085938,11.0,0.0,353.4809875488281,-3460.829560487205,32.49497107488215,260.2851876208322,483.8304047698606,-1502.98852675207,-189.0158146802734,-120.4534337617583,56.13499294046698,145.8327875666021,296.6468298995187,2676.957304821126,0.2782492637634277,-22.32706427139375,-29.73123826060158,-261.397154491564,-545.3966414996029,42.0,437.5,2.064522963055809,4895.81396484375,-0.1942253112792969,3049.19140625,1846.622314453125,1554.859471571303,-2.592934214225447,-21.84961999507666,-1548.729235669966,0.05761458352208138,-5.24721622467041,513.0,174.0,8.19499432746081,-131.1233719039402,0.6350439786911011,-4.89728832244873,0.0,1.384042629532309,0.2196379452943802,-58.83061374689967,-108.2532500000002,2.0,0.719638466835022,-4.843729019165039,-5.002384662628174,-430.2051086425781,-4.794580936431885,-421.9231262207031,18.0,18.0,0.7498006820678711,-2484.832949549935,0.0,0.5400824546813965,-0.0021242885268293317,0.023220498114824288,0.0019178372352722688,0.014558111317455774,0.0,0.01181755587458611,0.0013234646652232522,0.03565432090545073,0.0,0.0350380539894104,0.003241301900495521,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/2/churro_9x25GB28GB_2_works_dimer_nm_00152_hb_0002_designed_filt.pdb
6997,churro_9x25GB28GB_2_works_dimer_nm_00422_hb_0007_designed_filt,20.77777862548828,24.72222137451172,27.0,23.17142868041992,25.40959358215332,-7.0,-13.0,-0.6000630259513855,-0.5972967743873596,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,8.0,0.01697094365954399,595.6962280273438,-4.840919017791748,-232.4795379638672,-4.641643524169922,-207.3606719970703,-4.140124797821045,2932.6044921875,5008.56103515625,2075.956298828125,-206.2494201660156,13.0,0.0,370.2513732910156,-3450.325414684931,34.10815855719973,248.4229587956407,491.5149245452463,-1505.660874083831,-188.7965731438709,-123.2045343107158,57.43934528716147,149.3254714984604,297.0641177122677,2669.818895991322,0.2312735170125961,-21.3488395515473,-27.79703774270046,-252.9833735439036,-548.5109053736824,38.0,576.0,5.046834899605058,5008.56103515625,-0.3357425928115845,3207.08935546875,1801.471435546875,1551.493410549715,-2.751951198709665,-22.6270344168212,-1548.370948144808,0.05858225375413895,-2.665069341659546,513.0,178.0,9.063997700815316,-132.7977042320021,0.6350594162940979,-4.869217872619629,0.0,0.2771023442076933,0.2191819697618484,-63.55736326433279,-108.2340000000003,2.0,0.7486119270324707,-4.840919017791748,-4.877697944641113,-434.1151123046875,-4.860738277435303,-432.605712890625,18.0,18.0,0.7555545568466187,-2483.391335810215,0.0,0.5400468111038208,0.0,0.6112649198621511,0.061250231927260756,0.02342649735510349,0.0,0.02342649735510349,0.002342649735510349,0.6359288166277111,0.0,0.6346914172172546,0.0635928816627711,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/1/churro_9x25GB28GB_2_works_dimer_nm_00422_hb_0007_designed_filt.pdb
12003,churro_9x25GB28GB_2_works_dimer_nm_00877_hb_0004_designed_filt,21.11111068725586,24.77777862548828,27.16666603088379,21.48717880249023,25.31985282897949,-7.0,-5.0,-0.6298567652702332,-0.5547897815704346,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,21.0,0.01738100498914719,677.0006103515625,-4.83967924118042,-230.1963958740234,-4.652378082275391,-201.4423065185547,-4.071244239807129,2872.892333984375,4947.93017578125,2075.03759765625,-205.3692169189453,12.0,0.0,387.2755432128906,-3449.47592587518,32.34381175798705,256.1860625887938,474.6459501128094,-1490.763666187559,-189.8637998358251,-118.93345530231,58.37549912923159,146.7430237304098,297.6620737678455,2639.192111899228,0.2591517865657806,-24.06941492369009,-30.69793783851018,-247.5903946537836,-546.1584915835584,38.0,579.0,5.010383710624483,4947.93017578125,-0.1930580139160156,3135.375,1812.555053710938,1549.634326701321,-2.60439847261266,-21.79303769705893,-1539.940646979147,0.06579897552728653,-2.468938827514648,513.0,176.0,8.0751111920729,-132.2197487950769,0.5739010572433472,-4.857541561126709,0.0,0.09253401688882097,0.2216175198554993,-56.59668244779809,-100.0086500000002,3.0,0.751693606376648,-4.83967924118042,-4.925710678100586,-433.4625549316406,-4.789372444152832,-421.4647521972656,18.0,18.0,0.7620500326156616,-2482.755361984898,0.0,0.3413011133670807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/2/churro_9x25GB28GB_2_works_dimer_nm_00877_hb_0004_designed_filt.pdb
11792,churro_9x25GB28GB_2_works_dimer_nm_00998_hb_0007_designed_filt,20.77777862548828,24.88888931274414,26.88888931274414,22.15151596069336,25.31365394592285,0.0,-15.0,-0.6214891672134399,-0.6325779557228088,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,9.0,0.02074742689728737,562.075439453125,-4.851905345916748,-227.1667327880859,-4.575849533081055,-201.2960662841797,-4.054733276367188,2890.30859375,4964.47119140625,2074.16259765625,-201.7353668212891,15.0,0.0,393.7733764648438,-3474.830605955427,33.85012868801195,268.7142160895646,475.8920899100835,-1499.457718737811,-190.7400603628042,-120.9491214873832,57.27028928813282,148.6213287270725,302.2219805316234,2683.013481328088,0.2477236837148666,-23.03903217772578,-29.56323907708562,-249.666160559715,-548.2082511188443,39.0,846.5,2.145573765120995,4964.47119140625,-0.1906643211841583,3208.986083984375,1755.485107421875,1551.345493847239,-2.766350186104571,-22.89132398537767,-1550.259273071699,0.06058885157108307,-2.871127128601074,513.0,175.0,8.024001736179859,-132.7414543968283,0.6181127429008484,-4.94941520690918,0.0,0.2605375200408305,0.2206962257623672,-60.74480771587897,-114.5290900000003,3.0,0.7580794095993042,-4.851905345916748,-4.986122131347656,-438.7787475585938,-4.912286281585693,-427.3689270019531,18.0,18.0,0.755768358707428,-2489.027367401527,0.0,0.5464881658554077,-0.002000919310376048,0.0,-0.000250114913797006,0.002000919310376048,0.0,0.002000919310376048,0.000250114913797006,0.0,0.0,0.0,0.0,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/2/churro_9x25GB28GB_2_works_dimer_nm_00998_hb_0007_designed_filt.pdb
7161,churro_9x25GB28GB_2_works_dimer_nm_00448_hb_0003_designed_filt,21.0,24.77777862548828,26.88888931274414,22.06521797180176,25.27137565612793,-8.0,-3.0,-0.6654545068740845,-0.6195740699768066,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,25.0,0.0170925185084343,582.6774291992188,-4.848612308502197,-224.3371429443359,-4.564865112304688,-201.9580993652344,-4.109491348266602,2842.130126953125,4914.4306640625,2072.300537109375,-199.0774078369141,12.0,0.0,370.512939453125,-3483.169173270152,33.08805178203648,257.5757286474411,476.5886133536275,-1495.970936784999,-188.9951205043803,-115.4530949620251,58.32055983766517,144.5891615207662,303.0612413272816,2670.177688720459,0.2471229135990143,-22.87915525362737,-29.23494785064661,-256.0889993442818,-547.7358997947656,39.0,711.5,14.28630958062754,4914.4306640625,-0.4373522102832794,3075.246337890625,1839.184326171875,1557.240136164732,-2.679380137716708,-22.24021257211438,-1551.703456617914,0.067202627658844,-3.280112743377686,513.0,172.0,9.519260388007202,-132.7378704669092,0.580009400844574,-4.932833194732666,0.0,0.0,0.2197646945714951,-58.25035468042263,-104.6462000000003,4.0,0.7467726469039917,-4.848612308502197,-4.888710498809814,-415.5403747558594,-4.975942134857178,-432.9069519042969,18.0,18.0,0.7550201416015625,-2487.338050917312,0.0,0.5056321620941162,-0.02244112640619278,0.14137036819010967,0.013858586578862738,0.03166637342656031,0.0,0.02244112640619278,0.0022618838161828797,0.22568658553063864,0.0,0.1437871009111404,0.016120470395045616,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/1/churro_9x25GB28GB_2_works_dimer_nm_00448_hb_0003_designed_filt.pdb
